Category,Sub-Category,Metric,"Anderson County, TN","Bedford County, TN","Benton County, TN","Bledsoe County, TN","Blount County, TN","Bradley County, TN","Campbell County, TN","Cannon County, TN","Carroll County, TN","Carter County, TN","Cheatham County, TN","Chester County, TN","Claiborne County, TN","Clay County, TN","Cocke County, TN","Coffee County, TN","Crockett County, TN","Cumberland County, TN","Davidson County, TN","Decatur County, TN","DeKalb County, TN","Dickson County, TN","Dyer County, TN","Fayette County, TN","Fentress County, TN","Franklin County, TN","Gibson County, TN","Giles County, TN","Grainger County, TN","Greene County, TN","Grundy County, TN","Hamblen County, TN","Hamilton County, TN","Hancock County, TN","Hardeman County, TN","Hardin County, TN","Hawkins County, TN","Haywood County, TN","Henderson County, TN","Henry County, TN","Hickman County, TN","Houston County, TN","Humphreys County, TN","Jackson County, TN","Jefferson County, TN","Johnson County, TN","Knox County, TN","Lake County, TN","Lauderdale County, TN","Lawrence County, TN","Lewis County, TN","Lincoln County, TN","Loudon County, TN","Macon County, TN","Madison County, TN","Marion County, TN","Marshall County, TN","Maury County, TN","McMinn County, TN","McNairy County, TN","Meigs County, TN","Monroe County, TN","Montgomery County, TN","Moore County, TN","Morgan County, TN","Obion County, TN","Overton County, TN","Perry County, TN","Pickett County, TN","Polk County, TN","Putnam County, TN","Rhea County, TN","Roane County, TN","Robertson County, TN","Rutherford County, TN","Scott County, TN","Sequatchie County, TN","Sevier County, TN","Shelby County, TN","Smith County, TN","Stewart County, TN","Sullivan County, TN","Sumner County, TN","Tipton County, TN","Trousdale County, TN","Unicoi County, TN","Union County, TN","Van Buren County, TN","Warren County, TN","Washington County, TN","Wayne County, TN","Weakley County, TN","White County, TN","Williamson County, TN","Wilson County, TN"
"Occupation Metrics","Chemical Equipment Operators and Tenders","Jobs (2025)",33.1343337165,,15.7918655513,,18.6216046759,43.8761568187,12.4833293124,0,27.2185990374,,12.5707062045,,,0,,38.3554742194,,30.3620340011,106.273846749,0,17.9185465083,,,62.9283484869,0,,,,,30.1701057126,0,33.5196705199,186.345367374,,44.713307072,11.7229040515,165.12028569,73.3245956079,,,0,0,117.341317861,0,10.6003600688,,101.0767798,0,,,,,,,14.6665704097,14.7511551515,12.3032651477,55.8177638421,76.407683085,,,35.5549884468,47.0739217129,0,,14.0583106188,,,,,,26.7165564387,,,136.33643667,,10.5536519746,16.4397059363,509.475786155,,,1523.93056634,39.1724491165,,0,90.7251501741,12.6596741869,0,,107.877099072,0,,,15.0390705129,14.0639352754
"Occupation Metrics","Production Workers, All Other","Jobs (2025)",563.078530014,308.002737536,38.126811856,,545.45884377,660.798192335,92.295814442,,57.0478039657,46.520440541,100.149262076,30.6375433409,116.511774561,11.6943185478,51.4978330792,378.474307128,53.5881194012,240.145588446,2233.2168455,23.0232331508,92.5441858597,145.971447639,274.266401624,54.2634031723,21.5946173795,138.737039217,163.463859668,178.563385648,52.3422771739,311.033892163,13.0899034271,703.058392575,1444.59835748,,67.5291319567,132.031779947,121.185809312,107.208017971,70.3399253366,123.094120211,15.0994614356,,78.0277826294,13.3238941668,122.027656038,28.3459623948,1471.28774157,,61.802774537,146.418093092,34.0218548915,156.630956506,159.975925807,36.2526118251,928.574292921,93.5191741671,156.91062593,216.396847708,288.884926907,72.8348290353,25.5786878489,217.707688096,486.556511748,71.9287683434,,136.23038733,93.4300021795,30.1884368451,,21.7190092014,494.296885406,188.418429177,143.683837326,238.024671742,948.05094096,82.0177699711,30.7999882193,115.379211182,2574.09946625,38.8616066992,48.0621975961,390.365063415,303.855962128,62.9260640176,10.1360212676,48.1799963147,24.6019661908,,270.247402872,246.62883774,15.8881894289,120.307983783,165.178090534,564.905754085,249.210881454
"Occupation Metrics","Chemical Equipment Operators and Tenders","2025 Employment Concentration",0.894361,0.237612,4.457223,3.036938,0.40134,1.29311,1.648818,0.018742,4.338416,0.345324,1.574573,0.258949,0.415623,0.001942,1.467581,1.79645,1.131368,1.907028,0.232883,0.007628,3.994766,0.523878,0.341422,8.92473,0.022016,0.08798,0.094013,0.676457,0.229683,1.476657,0.060307,1.234804,1.02542,2.068206,8.373139,1.685609,16.28514,11.760818,0.052713,0.776251,0.040859,0.005037,24.550963,0.003021,0.898445,1.179827,0.46373,0.052642,0.106313,0.05122,2.634802,0.170481,0.122016,0.185504,0.294992,2.185736,1.553849,1.636624,5.429021,0.189568,4.46705,2.939688,0.878409,0.001018,0.206269,1.429239,0.18579,0.528049,0.345734,0.316217,0.01861,2.666357,0.331569,0.275577,1.123919,0.082142,3.613834,0.384218,1.303076,0.612463,0.358699,26.596847,0.760666,0.38056,0.061623,22.6477,5.427312,0.003205,0.796228,2.052766,0.003519,0.032154,1.549872,0.122041,0.265365
"Occupation Metrics","Production Workers, All Other","2025 Employment Concentration",6.86603,9.723013,4.861425,1.73147,5.310797,8.797879,5.507143,1.316062,4.107773,2.045473,5.666999,4.225978,7.469736,4.756857,3.615883,8.008042,7.289834,6.814014,2.210776,3.709388,9.320513,4.291526,9.023111,3.476626,2.036755,6.303397,5.713545,10.040224,6.546332,6.877214,3.268894,11.700156,3.591141,2.580277,5.712744,8.576343,5.399393,7.768144,4.666907,5.569414,1.99008,3.178873,7.375118,4.88049,4.672305,3.734221,3.049392,0.782438,5.447985,6.844736,5.772571,8.517723,4.905597,3.538609,8.437252,6.26,8.952469,2.866352,9.272813,7.189308,7.148416,8.131611,4.101584,16.351888,1.45844,6.256736,8.901116,10.027724,2.343116,4.205881,6.877425,8.494998,4.042067,5.72441,3.530667,7.781036,4.764508,1.218184,2.974225,4.294465,8.993309,3.077783,2.665528,2.858259,2.596054,5.43332,4.764685,2.454615,11.217698,2.120099,2.173288,5.913211,12.85158,2.070919,2.124254
"Occupation Metrics","Chemical Equipment Operators and Tenders","Projected Jobs (2030)",38.6010891506,,17.3616185955,,21.8046913546,47.8021414409,,0,33.5854985734,,16.5063646242,,,0,,49.189891996,,33.2554635397,113.461115697,0,23.5409443898,,,68.2065087549,0,,,,,34.0676945984,0,33.254149065,179.897425601,,51.2405094058,11.6906714029,200.232136508,100.718963327,,10.6460323102,0,0,150.30375635,0,,,103.054245224,0,,,,,,,14.725550358,18.1935892406,13.0634172816,62.3706459172,87.6171302394,,,37.7457924884,53.5214553588,0,,16.7012776235,,,0,,,28.1430197758,,,151.688323025,,11.6936987505,19.3171062684,520.223510026,,,1491.8096131,35.757995096,,0,102.668393103,19.8945813321,0,,132.646201055,0,,,19.4696402202,19.7025721733
"Occupation Metrics","Production Workers, All Other","Projected Jobs (2030)",571.853000623,281.707501909,37.6660247456,10.9934145657,560.829009623,564.771919611,109.365640201,,62.2711004058,53.2021762197,103.844068455,32.4475233141,113.082084557,11.5595937138,56.8479076365,343.949214956,54.6347447892,242.310218739,2271.61360587,23.7672184276,80.9728866071,144.433998204,277.873823963,58.5146536372,23.1292467407,124.765866755,168.819738989,171.047376108,55.4962955931,322.366575178,15.0221585991,745.899743755,1338.60408186,,68.3484900915,135.409055937,118.290335846,130.168914993,64.7571279735,120.405506451,16.8132123592,11.2776907121,87.5423023422,14.1480909262,123.36801273,28.1553840612,1545.05841134,,57.7069316577,157.982437936,33.9558704895,161.458890733,167.532707831,40.8149462685,930.855090293,101.436472308,147.428381198,254.021753047,288.593662988,80.6388985251,23.1515261482,221.400888259,540.513892554,82.0266551302,10.0842192515,146.742462746,116.569573732,29.5674366468,,24.348765948,445.684635936,230.087534245,151.720133533,229.507131049,978.317286704,82.768274352,40.2832674597,128.505020348,2134.71030559,37.9781015033,53.2752664618,420.420859045,322.122852516,59.884990755,10.6921813343,49.0992710958,27.2627655787,,296.150441014,239.564284691,15.6539781583,118.262064289,187.121242021,619.346767702,245.651584559
"Occupation Metrics","Chemical Equipment Operators and Tenders","Average Annual Earnings",55017.7753737,,62439.3827944,,59603.5495952,74095.9497661,51935.9427087,0,74464.8297848,,60100.0783059,,,0,,52585.609915,,49919.3137788,63000.444199,0,49597.6507169,,,54078.4184542,0,,,,0,52540.4766908,0,74446.2304646,50166.9536115,,66472.7195449,70439.9618486,54030.99537,70547.6615296,,,0,0,69430.3277056,0,74612.8712596,,50189.526982,0,,,,,,,70527.6450608,47285.9098242,54560.4803094,52284.8117251,51181.7914927,,,50739.9252388,62463.355352,0,,74924.3050148,,,,,,51788.3372759,,,54205.2745148,,50192.3583904,49853.0840918,61777.2571936,,,55167.1205656,51043.7672701,,0,60616.3875634,54651.8265111,0,,61898.0398776,0,,,62950.7121098,51030.72
"Occupation Metrics","Production Workers, All Other","Average Annual Earnings",45122.9978106,40783.0712798,41332.6643946,,42302.2239653,38020.8896002,38432.16,,42073.8835966,40798.2789645,46155.8223458,41051.0603348,39270.450117,33776.9679953,44064.6877592,41978.867302,40109.9570594,39405.7622952,42572.3398835,40558.9219264,37363.1790718,38001.6,39922.9954293,35275.8212062,34906.2618458,41647.3737658,40831.9569594,43383.7327967,40023.4801567,42664.0564718,41929.0454885,39921.6867456,39378.7273842,,40091.277442,41723.3700886,39215.2436365,43759.33748,39471.9743186,39217.6500299,38018.3512084,,42397.6394429,33783.4512143,37205.778631,43871.802567,42264.1757905,,40759.6412193,40063.0229744,43015.9970688,43201.8800916,45075.5304549,38150.2971119,40349.2672554,38064.6002001,43786.7645505,40117.7156529,44927.2041106,41151.6979501,41969.9784523,38532.6166721,45309.8177253,46730.6619936,,40835.6077885,36928.2948206,37852.3245682,,36040.0248159,37634.4227819,37974.5505643,45725.4326073,40208.7336269,39123.796478,36098.8238809,37051.7734742,46799.99532,38477.2735582,44011.1529504,51192.6452567,37288.0984392,38857.2758719,34464.9067886,38001.6,40902.017334,38432.16,,38836.246008,40877.8387121,37956.710165,36410.4,33943.361209,46915.550864,39400.9398617
"Occupation Metrics","Chemical Equipment Operators and Tenders","Median Annual Earnings",51344.5746233,,62928.754594,,55628.4388816,72334.2821675,48421.3154144,0,75021.1189882,,59349.5697015,,,0,,57740.5935942,,45128.6548594,62214.6710181,0,44837.8824222,,,52160.0672994,0,,,,0,49198.1869914,0,72932.8855884,45843.6552509,,67006.0723932,70982.7873412,56256.0693291,71122.1209147,,,0,0,69995.8477645,0,73020.1445447,,46825.7297135,0,,,,,,,71414.6982255,43210.7215755,59961.6263206,51632.5280754,47926.6050836,,,47513.0902151,63506.5864224,0,,75531.7556556,,,,,,48495.5212164,,,53529.1862801,,45867.0891134,46683.998028,59585.9438046,,,57439.2612452,50406.4282562,,0,58436.8519287,50999.4982838,0,,59671.9641201,0,,,62159.1461013,50394.24
"Occupation Metrics","Production Workers, All Other","Median Annual Earnings",41761.1422338,40440.3071879,38548.8311771,,39150.1488054,36916.6435568,35568,,39239.7564293,41109.4217154,42745.6782378,38262.597517,38960.6578459,33513.4077176,43448.4497531,41626.1122072,37385.0409151,39097.0049466,39428.2539774,37827.229473,37073.0465996,35193.6,37234.0908361,32710.9783316,34623.3350276,41297.4600506,38058.3777642,43019.3463647,37040.7832926,42089.4084314,41578.2680785,37630.1761228,37921.9323791,,37391.4189687,38913.5336646,36317.2875182,40811.4727741,36813.6171988,36573.9345132,35212.7211165,,39542.4697041,33518.2685947,35068.0986932,43284.8585375,39118.2116544,,38016.3213904,39718.3115426,42654.7924051,42839.2833749,41720.4056342,35347.3187823,37608.0751951,36656.527965,43419.067888,37154.3265389,44325.8292377,38379.8600096,41410.3786587,38016.2965495,48046.0199895,46337.773144,,38085.2554587,36603.3845083,37534.1076724,,34979.2496346,37342.2656646,37449.9202127,42317.8137198,37241.407965,36233.3532543,35815.7303333,35681.4084178,46175.9953824,35701.3761316,40758.5561544,54309.6909693,34532.4823963,35985.8248118,31978.4768388,35193.6,41207.3289335,35568,,38526.2442757,41189.1392325,37637.5956452,33958.08,33677.0001178,43448.884544,36488.2814961
"Occupation Metrics","Chemical Equipment Operators and Tenders","Pct. 75 Annual Earnings",63364.7169587,,91103.0548635,,68639.993136,78259.7915178,59809.2377233,0,108642.148443,,69512.5223272,,,0,,58450.4044606,,57242.6234099,72868.8174163,0,56873.931103,,,63543.5107273,0,,,,0,62563.1526883,0,84059.5616563,60338.1841466,,96985.3226383,102771.882559,58747.3571427,102928.95037,,,0,0,101298.769348,0,84130.8407162,,57828.2390696,0,,,,,,,80723.7382381,56872.56051,60738.637205,60475.0639698,60946.2356363,,,60420.421826,70342.5608337,0,,109315.071693,,,,,,61668.6753365,,,62695.952672,,60372.1325049,59365.0964439,72589.7292473,,,59981.7946132,59040.9045536,,0,77703.75082,62936.4142935,0,,79338.3285293,0,,,72801.8806129,59024.16
"Occupation Metrics","Production Workers, All Other","Pct. 75 Annual Earnings",51298.1821625,45341.6674078,47282.8294862,,48090.5383206,41145.5830001,43692.48,,48135.5395123,44826.3858431,51157.7331239,47935.8043273,43951.2240889,37803.621003,49830.5923735,46670.8637423,46839.667206,44102.5406829,47185.1894659,46397.8480458,41816.1985264,42120,45670.2933427,39809.8934049,39067.8413815,46302.3193778,47681.1993157,48233.1424646,45498.8651395,48172.2452731,46623.2718637,44168.2063228,44414.305959,,45864.3066706,47728.8302807,44508.1958033,50065.5305936,45153.6654574,44893.5592279,42136.4535821,,48499.3493328,37812.2280532,41162.5985869,49534.6986264,48045.0304084,,46649.7361991,44543.2903171,47825.2661043,48030.9532209,51228.8230128,42268.7008988,47119.0331934,42932.0778831,48680.7848862,44464.9370946,50719.9894232,47077.6281599,47379.4424129,43502.3037511,48049.6521273,51953.7725824,,46714.2924975,41336.0949902,42083.099119,,39016.0309359,42119.7294042,42885.4945965,51982.3303049,44564.0402313,43363.5666078,40401.407357,41789.6798946,52831.9947168,43415.7132951,48778.959963,54313.1759188,42321.139056,43067.7516234,38888.3934076,42120,44943.4163944,43692.48,,43472.1012931,44913.9808602,42199.1494721,41652,37991.4667524,51999.9948,43667.4160485
"Occupation Metrics","Chemical Equipment Operators and Tenders","Pct. 25 Annual Earnings",40619.5996437,,39820.9122214,,44003.5511552,69207.2697295,38345.800239,0,47470.1400801,,46849.4958461,,,0,,41805.8047687,,40625.9610793,49110.7641379,0,40364.3334377,,,43353.0350489,0,,,,0,41403.6164256,0,62943.0349498,36424.3008513,,42394.1243605,44911.3853148,52691.6977334,44990.7337051,,,0,0,44278.2499639,0,63207.4906041,,37044.8942513,0,,,,,,,56849.3339732,34332.5616205,43370.1214788,40757.5470269,40332.3580277,,,39983.8598626,48020.3767318,0,,47783.023079,,,,,,40810.2798412,,,42254.6571847,,36442.1613477,39282.5027154,49524.1825102,,,53799.1100776,39789.9124063,,0,46300.3432935,40347.9203494,0,,47279.3512344,0,,,49069.2190192,39780
"Occupation Metrics","Production Workers, All Other","Pct. 25 Annual Earnings",37297.9197657,36524.1908283,32279.8136791,,34964.0214528,31916.6014245,31767.84,,32851.0981721,35773.6276641,39630.6154896,33552.0103029,32325.8647011,27803.13998,36986.303922,37598.1687689,32781.5867804,32435.747326,36554.3291156,31675.5153157,30756.5395281,32628.96,31177.2155893,29931.1140801,28728.1044096,37301.2346427,33372.5203548,38854.5924332,33080.6624223,35886.5207291,37514.5864376,32689.9157727,33527.772308,,31309.5503236,32583.7844822,31918.9137949,34159.8619058,30825.8113253,30608.9546776,32644.5701085,,33107.865641,27807.5936912,30467.042773,36914.0380413,34932.5096654,,31820.2981885,35856.2356315,38522.3093212,38684.6296064,37230.6882515,32741.4912409,32977.1970835,32408.565426,39214.6913672,34446.5624682,37799.0564604,32133.9767405,35316.9594377,32420.1971264,36416.0010465,41854.2180368,,31891.6419407,30407.3057177,33902.337468,,30236.8125143,30979.6918726,31934.5554429,37794.3246805,34524.8357945,33592.8379586,29715.5876748,31544.7120282,39381.3293952,32699.9795465,37786.1254327,41152.5532731,30350.5363764,33362.5958278,29290.0986277,32628.96,35858.9192244,31767.84,,31972.0338322,35843.1335913,33995.8236244,28435.68,27941.3122256,40282.6626384,33823.93666
"Occupation Metrics","Chemical Equipment Operators and Tenders","Pct. 10 Annual Earnings",37225.5677275,,35779.8079942,,40328.884856,68584.5562754,35135.5706093,0,42667.1135823,,37480.2041831,,,0,,35506.2627537,,34219.1475142,39288.6120149,0,33998.5828481,,,33666.8436281,0,,,,0,38124.9400119,0,51337.8908504,31683.2963855,,38096.4724159,40373.3071978,44949.5806194,40431.0672816,,,0,0,39790.709189,0,51560.5308149,,32783.2281446,0,,,,,,,47007.5345061,29863.9256765,36836.0951751,32606.1681105,37139.7696633,,,36819.067849,42599.0291037,0,,42939.8574393,,,,,,37575.861811,,,33803.735734,,31700.479172,35374.7235521,38460.1333248,,,45894.3107089,31832.5040904,,0,38546.2071423,36975.199379,0,,39361.1149913,0,,,39259.1543048,31824
"Occupation Metrics","Production Workers, All Other","Pct. 10 Annual Earnings",32617.3204334,30880.0931495,27647.2247422,,30577.1145933,26333.437834,27780.48,,28136.6961982,30728.5973586,33332.5993078,31753.8746412,31346.7277188,26512.4985176,31028.5805245,31785.5074067,31026.9024611,31453.8388063,30746.4057486,27129.7105314,29824.3033137,27443.52,26703.6072451,26040.3544314,27860.4993415,31534.6134117,31585.9294231,32851.1984139,28931.2429331,30063.228436,31747.5759041,31912.1069764,29193.156777,,26817.4614549,27909.2944895,28673.5540761,29261.0158754,26402.9362477,26221.6841614,27460.9525546,,28360.0845009,26517.8415589,29557.8703164,30918.2382102,30551.6580473,,27266.1523331,30332.2079467,32569.3398751,32713.0506125,32579.5270225,27606.4506622,31212.0225227,28219.0679232,33155.0838582,28972.702943,31660.5352708,27523.0324478,29575.8812575,27152.4297257,34391.4489843,35383.1075728,,27314.7430456,29482.3544539,28660.7389307,,24958.1880608,30040.8050506,26588.3087554,33052.3487001,29043.7022125,28254.3902277,28814.9409744,27468.3454596,32979.5522576,28617.31673,31784.8592915,38859.8375516,27264.3444751,28061.9572716,25633.1173909,27443.52,30806.7732225,27780.48,,30587.8970708,30788.6437203,28739.7369237,24354.72,26666.1806092,33880.8855008,28456.7453395
"Occupation Metrics","Chemical Equipment Operators and Tenders","Pct. 90 Annual Earnings",80635.4645823,,120806.394567,,87359.991264,87773.2740152,76056.7414624,0,144053.664152,,89463.0506434,,,0,,76359.4238896,,77926.9821516,93784.2226629,0,77425.0202076,,,78346.7268531,0,,,,0,75839.935903,0,97508.9378387,77861.0929017,,128608.923094,136260.117348,62199.0279805,136492.835025,,,0,0,134331.228539,0,97644.5155834,,73561.7715187,0,,,,,,,93673.2205817,73387.3000652,79147.4587121,77832.1621585,73881.6589792,,,73245.0553528,89627.3121987,0,,144960.742198,,,,,,74761.4833647,,,80691.4307602,,77898.4812312,71971.3470707,89499.1574022,,,63506.901027,75983.1178595,,0,78399.769877,80091.3056385,0,,80049.8408025,0,,,93687.6053649,75965.76
"Occupation Metrics","Production Workers, All Other","Pct. 90 Annual Earnings",55981.985435,49173.9241369,59990.63571,,52482.7959313,50687.1346484,47679.84,,61063.6338461,48271.85534,63594.8284403,51576.5072355,49174.3869477,42297.4848073,58043.2833266,50615.9075449,50390.3398077,49343.195048,58656.7482712,58867.6612671,46786.8415711,52359.84,57942.2676869,46986.1409296,43706.1646974,50216.3553449,51300.0572171,52312.567393,49652.2685316,56147.2488116,50583.1532412,48015.2751076,49929.4896822,,58187.7170227,60553.3715531,54898.7221078,63501.6481077,57287.3235408,56914.6859702,52380.9174513,,61527.1021065,42306.9648215,44750.7437381,57737.5642223,52438.386538,,59146.0872604,48329.533519,51870.4542354,52088.0578903,55932.5158915,52543.4086207,50690.7976726,48262.8765272,52792.7856801,55275.0611116,59121.7695462,59724.4860572,55234.5635476,50713.493262,57270.1520053,56344.8832544,,59269.3234448,46244.363036,45640.0199047,,48050.3023677,47126.4901532,50010.9652727,56727.8651523,55398.6349602,53905.8333971,45203.3433684,46978.0960094,61591.104952,51231.4596284,60638.104554,64712.012907,52201.3662042,53538.1466497,45889.1251266,52359.84,48409.0349849,47679.84,,48635.5711067,48365.3642895,45765.7609226,52846.56,42506.56887,64641.7713136,54284.076027
"Occupation Metrics","Chemical Equipment Operators and Tenders","Historical Jobs (2020)",101.857810431,,,,54.8880778888,76.6443249545,82.2615823789,0,23.5302552844,,,,,,,30.0417990923,,30.8332213368,130.390916929,0,0,12.1689483468,,41.5174092559,,,23.7498571712,,,19.0356824393,0,63.3988352054,193.57024159,0,43.7065727636,,103.835307451,79.675294473,,,18.9842180429,0,91.5022080271,0,60.2510888121,,268.163368504,0,,0,,,,,58.4658618564,22.1525971219,,91.7824513642,35.6586626095,,,44.0709805967,19.5420489172,0,,58.8701934004,,,0,,,,,,106.710524922,,18.7990882034,,458.018196754,,0,1087.54653257,100.409209945,,0,107.081692773,,0,,95.7849705542,0,0,,15.6741026979,
"Occupation Metrics","Production Workers, All Other","Historical Jobs (2020)",319.107795566,143.311756251,40.5554991209,,282.104465684,487.972254809,43.2754688042,,60.3727583891,42.4532471557,33.4795392548,16.6329842445,68.1746406138,10.2161312286,47.9345950466,197.118632628,26.2878229933,210.274586814,1579.32986951,12.5671312005,53.8104975313,91.5095783712,111.741665524,46.0783984288,16.5632031671,73.3799710697,60.3914077355,81.3970780064,28.8350957868,271.197910667,,454.676000936,932.049287737,,57.0449394004,81.4780666805,133.462536103,57.0082108524,48.2176119144,67.0456096403,11.1868267699,,75.0618412828,,103.508830384,21.8258447681,939.582316695,,52.8766223487,71.2794874548,18.1163021211,68.9381460622,104.231656976,18.6490945988,538.269759422,43.1001975555,84.1934645649,101.426924713,258.049537184,57.9935105209,23.0481796458,168.349151252,354.375594803,33.0780358198,,86.4221476147,47.0463843383,10.4939524811,,,379.372853332,94.7959464339,101.038926642,97.7575440084,626.806970188,57.688688843,11.5723181426,104.868721853,2275.88890166,27.6104248658,30.6902434115,480.262537504,183.473040131,46.802919565,13.8812931983,53.9939361167,13.2132954814,,200.242091304,217.030450825,12.7264453649,88.375764732,118.926281762,410.705455763,176.972395572
"Occupation Metrics","Chemical Equipment Operators and Tenders","Historical Job Change % (2020 - 2025)",-0.676470588235,,,,-0.654545454545,-0.428571428571,-0.853658536585,0,0.125,,,,,,,0.266666666667,,-0.0322580645161,-0.184615384615,0,,,,0.5,,,,,,0.578947368421,0,-0.460317460317,-0.0412371134021,,0.0227272727273,,0.586538461538,-0.0875,,,-1,0,0.271739130435,0,-0.816666666667,,-0.623134328358,0,,,,,,,-0.741379310345,-0.318181818182,,-0.391304347826,1.11111111111,,,-0.181818181818,1.35,0,,-0.762711864407,,,,,,,,,0.271028037383,,-0.421052631579,,0.11135371179,,,0.400735294118,-0.61,,0,-0.14953271028,,0,,0.125,0,,,-0.0625,
"Occupation Metrics","Production Workers, All Other","Historical Job Change % (2020 - 2025)",0.764890282132,1.15384615385,-0.0731707317073,,0.932624113475,0.354508196721,1.13953488372,,-0.05,0.119047619048,2.0303030303,0.823529411765,0.720588235294,0.2,0.0625,0.918781725888,1.07692307692,0.142857142857,0.414186193794,0.769230769231,0.722222222222,0.586956521739,1.44642857143,0.173913043478,0.294117647059,0.904109589041,1.71666666667,1.20987654321,0.793103448276,0.147601476015,,0.545054945055,0.550429184549,,0.19298245614,0.62962962963,-0.0902255639098,0.877192982456,0.458333333333,0.835820895522,0.363636363636,,0.04,,0.173076923077,0.272727272727,0.564893617021,,0.169811320755,1.05633802817,0.888888888889,1.27536231884,0.538461538462,0.894736842105,0.726765799257,1.18604651163,0.869047619048,1.13861386139,0.12015503876,0.258620689655,0.130434782609,0.297619047619,0.375706214689,1.18181818182,,0.581395348837,0.978723404255,2,,,0.303430079156,0.978947368421,0.425742574257,1.42857142857,0.511961722488,0.413793103448,1.58333333333,0.0952380952381,0.130931458699,0.392857142857,0.548387096774,-0.1875,0.661202185792,0.340425531915,-0.285714285714,-0.111111111111,0.923076923077,,0.35,0.138248847926,0.230769230769,0.363636363636,0.386554621849,0.374695863747,0.406779661017
"Occupation Metrics","Chemical Equipment Operators and Tenders","Job Change %",-0.588235294118,,0.230769230769,,-0.595744680851,-0.451219512195,-0.864197530864,0,-0.171428571429,,0.0769230769231,,,,,0.413793103448,,-0.0606060606061,-0.289473684211,0,,,,-0.189873417722,,,,,,0.391304347826,0,-0.514705882353,-0.119047619048,,-0.11320754717,,0.422764227642,-0.173469387755,,,-1,0,-0.0378787878788,0,-0.850746268657,,-0.689024390244,0,,,,,,,-0.725490196078,-0.2,,-0.382978723404,0.538461538462,,,-0.454545454545,0.25641025641,0,,-0.634146341463,,,0,,,,,,0.128,,,0.545454545455,-0.104529616725,,,0.140601503759,-0.651376146789,,0,-0.12962962963,,0,,-0.172661870504,0,,,0.142857142857,
"Occupation Metrics","Production Workers, All Other","Job Change %",0.494736842105,0.714285714286,-0.05,,0.546218487395,0.457471264368,0.616666666667,,1.5652173913,0.4,2.15625,0.631578947368,0.260869565217,-0.142857142857,0.104166666667,0.733644859813,1.16,0.0526315789474,0.430670926518,0.916666666667,-0.010989010989,0.586956521739,1.39655172414,0.078431372549,0,0.588235294118,1.79661016949,0.966666666667,0.173913043478,0.175373134328,,0.506329113924,0.671378091873,,0.446808510638,0.546511627907,0.0254237288136,0.769230769231,0.326923076923,0.138888888889,0.230769230769,,0.140845070423,0.272727272727,0.0982142857143,0.272727272727,0.402071563089,,-0.046875,0.911392405063,0.789473684211,1.27142857143,0.715789473684,0.652173913043,0.769523809524,1.74285714286,0.666666666667,1.25742574257,0.16,0.5,0.136363636364,0.164021164021,0.21103117506,0.973684210526,,0.69512195122,0.388888888889,1.30769230769,,,0.126168224299,0.834862385321,0.604395604396,1.5652173913,0.673076923077,0.31746031746,1.61538461538,0.263157894737,0.131481481481,0.5,0.225,-0.0361445783133,0.745762711864,0.107142857143,,0,0.444444444444,,0.130081300813,0.338797814208,-0.0588235294118,0.5,0.246376811594,0.369668246445,0.422857142857
"Occupation Metrics","Chemical Equipment Operators and Tenders","Jobs (2021)",84.675733475,,13.1656787357,,46.5738297278,82.2044051303,80.5441990035,0,35.3988075719,,13.0697968586,,,,,29.0807120328,17.7531326804,32.8889991531,151.648309718,0,,,,78.7506271751,,,18.0456471944,,,22.6443199361,0,68.4302505984,209.95403633,,52.7585689489,,123.146546534,98.3822254074,,,20.8890201875,0,131.931739026,0,66.8882149444,,328.130436433,0,,0,,,20.4130337924,,51.296251812,20.2368268959,,94.2827053384,51.5748228955,,,65.8437820317,38.6768639139,0,,40.9115307372,,,0,,,,13.699908366,,125.432641079,,,11.1238234172,574.160394035,,,1330.43976092,109.261215836,,0,108.01531984,,0,,138.923990733,0,0,13.4613133668,14.2092857134,
"Occupation Metrics","Production Workers, All Other","Jobs (2021)",380.185618187,175.270750392,39.9014704907,,356.6752934,434.709895984,60.29078743,,22.5966435663,35.2163663589,32.1239896236,19.2542058894,91.8563000289,13.7417225164,47.6835367093,214.354115388,24.8888986487,227.764988868,1564.7148028,11.5811140672,91.2041873875,91.58946618,115.928126452,51.2705778803,21.7738484041,85.0121595164,58.7730359985,90.4771579948,45.7133593853,267.639824287,,474.235540545,848.894017938,,47.1711236166,85.7059276131,118.26229481,64.5296407253,52.2165120618,108.268876694,12.9615190497,,70.903444418,11.3807742874,112.190163898,22.040648194,1061.95179059,,63.8022638323,78.99370245,18.7468956408,70.3559631423,95.0594374267,22.505686015,524.837227099,34.9517755555,92.7114334541,100.931650381,249.839931697,50.3741034966,21.9169458047,189.299981238,416.820613022,37.7060799486,,81.7190888132,72.4385448148,12.5937069841,,,427.80335268,109.160047162,90.7547449537,92.2050209188,572.018366506,63.4649080179,13.3806849825,94.6784521977,2159.6420359,26.4753623264,39.7506459807,415.326494079,176.545371572,55.8510468048,,49.3068248507,18.24531051,,245.659966317,183.373034125,17.2251229705,80.381792194,137.798313397,422.382182121,174.999539891
